merchant_id,merchant_category,merchant_country,merchant_risk_level,mcc_code,merchant_since,chargeback_rate,is_high_risk_jurisdiction,merchant_city,annual_txn_volume
345,Education,SG,LOW,8220,2017-07-01,0.008555,0,Singapore,31333
346,Digital Goods,IN,MEDIUM,5815,2015-10-11,0.047283,0,Mumbai,3846
347,Real Estate,IN,LOW,6512,2020-01-18,0.006362,0,Delhi,12961
348,Utilities,US,MEDIUM,4900,2024-11-12,0.014103,0,New York,17039
349,Grocery,IN,LOW,5411,2024-03-16,0.003147,0,Mumbai,41447
350,Travel,GB,LOW,4722,2017-03-03,0.009051,0,Birmingham,34108
351,Telecom,SG,LOW,4813,2022-02-19,0.008006,0,Singapore,39864
352,Electronics,US,LOW,5732,2017-06-11,0.001306,0,New York,29449
353,Electronics,SE,LOW,5732,2022-10-13,0.002246,0,Stockholm,13341
354,Real Estate,SE,LOW,6512,2023-08-06,0.007731,0,,7136
355,Travel,SG,LOW,4722,2016-03-19,0.004738,0,Jurong East,33793
356,Travel,US,MEDIUM,4722,2021-12-06,0.038431,0,Chicago,2534
357,Restaurants,HK,LOW,5812,2016-04-01,0.009164,0,Tsuen Wan,33247
358,Gambling,DE,HIGH,7995,2016-06-08,0.064959,0,Munich,4889
359,Entertainment,IN,LOW,7922,2017-03-27,0.007864,0,Mumbai,23605
360,Insurance,US,MEDIUM,6311,2018-05-13,0.02734,0,Chicago,7772
361,Crypto,SE,HIGH,6051,2020-02-05,0.137299,0,Stockholm,4417
362,Real Estate,US,LOW,6512,2015-04-18,0.007637,0,Los Angeles,38439
363,Automotive,SG,LOW,5511,2019-03-24,0.004492,0,Tampines,39639
364,Restaurants,IN,LOW,5812,2015-04-25,0.005594,0,Delhi,29752
365,Automotive,US,LOW,5511,2021-02-01,0.004032,0,New York,46747
366,Crypto,IN,MEDIUM,6051,2024-08-23,0.02632,0,Mumbai,19725
367,Education,GB,MEDIUM,8220,2019-08-21,0.024774,0,Birmingham,14968
368,Fuel,IT,LOW,5541,2021-02-07,0.005085,0,Rome,37292
369,Electronics,AU,LOW,5732,2019-03-05,0.004153,0,Brisbane,45001
370,Clothing,US,LOW,5651,2024-08-03,0.008378,0,Chicago,37160
371,Crypto,BR,HIGH,6051,2023-02-23,0.109525,0,Rio de Janeiro,2102
372,Fuel,US,MEDIUM,5541,2022-06-08,0.019266,0,Los Angeles,18683
373,Education,US,LOW,8220,2020-02-11,0.006899,0,New York,46125
374,Clothing,IT,MEDIUM,5651,2021-07-24,0.016251,0,Milan,18987
375,Grocery,AE,LOW,5411,2018-12-29,0.002399,1,Dubai,46204
376,Automotive,US,LOW,5511,2016-12-07,0.003541,0,New York,12108
377,Electronics,US,LOW,5732,2020-06-06,0.009906,0,Los Angeles,14779
378,Telecom,IN,MEDIUM,4813,2022-02-12,0.030499,0,Delhi,11230
379,Offshore Services,GB,HIGH,6099,2018-10-11,0.234879,0,Birmingham,1065
380,Gambling,US,HIGH,7995,2018-11-28,0.10275,0,New York,2652
381,Telecom,US,MEDIUM,4813,2022-02-24,0.03058,0,New York,7050
382,Telecom,IN,LOW,4813,2018-11-30,0.008746,0,Mumbai,7280
383,Offshore Services,US,HIGH,6099,2015-05-12,0.218087,0,Los Angeles,1168
384,Telecom,GB,MEDIUM,4813,2019-08-23,0.049379,0,Manchester,15000
385,Grocery,CA,MEDIUM,5411,2016-01-13,0.036275,0,Vancouver,3399
386,Utilities,GB,HIGH,4900,2019-05-24,0.168058,0,Birmingham,1788
387,Electronics,DE,LOW,5732,2021-12-28,0.005471,0,Hamburg,30935
388,Automotive,DE,HIGH,5511,2019-07-06,0.161998,0,Hamburg,2101
389,Utilities,CH,LOW,4900,2019-02-11,0.002161,0,Basel,22659
390,Gambling,DE,MEDIUM,7995,2024-10-19,0.035454,0,Berlin,9807
391,Automotive,AU,LOW,5511,2016-03-07,0.004635,0,Melbourne,2082
392,Grocery,US,LOW,5411,2019-02-16,0.002198,0,Chicago,37874
393,Insurance,SG,MEDIUM,6311,2019-05-02,,0,Singapore,15144
394,Fuel,GB,MEDIUM,5541,2016-04-07,0.024913,0,London,17255
395,Gambling,CA,MEDIUM,7995,2019-11-05,0.014189,0,Toronto,5778
396,Automotive,US,LOW,5511,2018-05-05,0.003118,0,Los Angeles,41874
397,Grocery,DE,MEDIUM,5411,2021-06-26,0.032575,0,Munich,18727
398,Grocery,GB,LOW,5411,2018-10-01,0.00317,0,Manchester,9659
399,Entertainment,DE,MEDIUM,7922,2015-10-01,0.031663,0,Hamburg,5329
400,Automotive,IN,LOW,5511,2016-04-27,0.006509,0,Mumbai,24255
401,Real Estate,FR,LOW,6512,2022-01-26,0.009257,0,Marseille,3560
402,Clothing,IN,HIGH,5651,2022-10-21,0.178327,0,Delhi,1037
403,Fuel,US,LOW,5541,2018-08-01,0.005163,0,Los Angeles,17917
404,Automotive,CA,HIGH,5511,2022-02-03,0.24393,0,Toronto,4906
405,Utilities,GB,MEDIUM,4900,2022-10-25,0.033763,0,Birmingham,3510
406,Offshore Services,CA,HIGH,6099,2023-03-15,0.213118,0,Toronto,3848
407,Crypto,GB,HIGH,6051,2021-03-16,0.057259,0,Birmingham,2496
408,Fuel,GB,MEDIUM,5541,2022-07-27,0.019819,0,Birmingham,11184
409,Education,FR,LOW,8220,2019-04-12,0.008403,0,Paris,7274
410,Utilities,US,LOW,4900,2018-08-25,0.003157,0,New York,48358
411,Utilities,AU,MEDIUM,4900,2021-10-27,0.047872,0,Melbourne,17940
412,Restaurants,CA,LOW,5812,2017-03-22,0.001239,0,Vancouver,9480
413,Insurance,US,LOW,6311,2022-10-21,0.008004,0,Chicago,15869
414,Healthcare,IN,MEDIUM,8099,2015-06-20,0.0132,0,Bangalore,2930
415,Telecom,FR,LOW,4813,2021-03-10,0.009215,0,Paris,1876
416,Clothing,DE,LOW,5651,2021-04-13,0.005058,0,Hamburg,24995
417,Healthcare,AU,LOW,8099,2023-05-11,0.004395,0,Melbourne,19122
418,Digital Goods,JP,MEDIUM,5815,2019-07-17,0.022103,0,Yokohama,4538
419,Electronics,SG,HIGH,5732,2021-11-29,0.219418,0,Singapore,3294
420,Telecom,JP,MEDIUM,4813,2019-07-03,0.013779,0,Osaka,3826
421,Entertainment,MX,LOW,7922,2021-07-22,0.007563,0,Guadalajara,48285
422,Clothing,IN,LOW,5651,2015-11-02,0.003977,0,Mumbai,49993
423,Insurance,GB,LOW,6311,2016-04-10,0.006088,0,Manchester,25107
424,Crypto,FR,HIGH,6051,2018-12-04,0.14395,0,Lyon,3011
425,Education,GB,LOW,8220,2016-01-21,0.00779,0,Birmingham,17152
426,Telecom,US,LOW,4813,2019-04-25,0.002299,0,New York,47164
427,Utilities,CA,HIGH,4900,2016-04-19,0.119619,0,Montreal,208
428,Automotive,IN,LOW,5511,2015-11-10,0.002803,0,Mumbai,5453
429,Grocery,US,LOW,5411,2023-01-06,0.00147,0,Los Angeles,7815
430,Automotive,CA,MEDIUM,5511,2019-08-24,0.04916,0,Vancouver,18940
431,Restaurants,IT,LOW,5812,2018-10-21,0.005062,0,Rome,36892
432,Electronics,US,LOW,5732,2022-08-31,0.00634,0,Chicago,14076
433,Electronics,US,HIGH,5732,2020-01-26,0.092048,0,Chicago,361
434,Education,IN,HIGH,8220,2018-06-25,0.233324,0,Delhi,4842
435,Crypto,DE,HIGH,6051,2024-12-12,0.244558,0,Munich,336
436,Insurance,US,LOW,6311,2015-10-03,0.008508,0,Los Angeles,19854
437,Automotive,IN,LOW,5511,2021-08-05,0.003235,0,Mumbai,5455
438,Entertainment,AE,LOW,7922,2022-07-16,0.009062,1,Dubai,4084
439,Healthcare,JP,LOW,8099,2015-03-23,0.00334,0,Yokohama,49516
440,Digital Goods,GB,MEDIUM,5815,2016-05-21,0.011661,0,Manchester,13133
441,Electronics,JP,MEDIUM,5732,2023-07-13,0.045258,0,Osaka,5456
442,Entertainment,GB,LOW,7922,2021-03-25,0.00638,0,London,40051
443,Education,HK,LOW,8220,2017-05-09,0.008035,0,Tsuen Wan,21450
444,Insurance,GB,MEDIUM,6311,2022-03-03,0.025955,0,London,13396
445,Utilities,MX,MEDIUM,4900,2020-02-16,0.045423,0,Monterrey,3445
446,Crypto,SG,MEDIUM,6051,2015-02-02,0.025662,0,Tampines,19709
447,Fuel,AU,LOW,5541,2016-04-10,0.007809,0,Melbourne,10056
448,Telecom,AE,MEDIUM,4813,2022-12-24,0.023963,1,Dubai,5440
449,Travel,DE,LOW,4722,2016-07-21,,0,Hamburg,8672
450,Real Estate,AU,LOW,6512,2016-12-06,0.008715,0,Brisbane,24162
451,Entertainment,US,HIGH,7922,2019-11-20,0.195381,0,Los Angeles,1493
452,Telecom,US,LOW,4813,2024-10-12,0.005207,0,Chicago,32852
453,Automotive,GB,LOW,5511,2023-03-31,0.008247,0,Birmingham,45633
454,Crypto,SG,HIGH,6051,2021-01-07,0.110824,0,Jurong East,608
455,Grocery,CH,LOW,5411,2019-02-10,0.009701,0,Basel,20540
456,Education,IN,LOW,8220,2021-10-27,0.008332,0,Bangalore,47523
457,Offshore Services,DE,HIGH,6099,2020-01-27,0.073612,0,Hamburg,2271
458,Telecom,CH,LOW,4813,2017-02-15,0.002557,0,,5091
459,Healthcare,NG,LOW,8099,2020-09-22,0.004173,0,Lagos,31918
460,Travel,AU,LOW,4722,2020-11-15,0.005743,0,Brisbane,15864
461,Restaurants,US,HIGH,5812,2019-01-29,0.19951,0,Los Angeles,371
462,Real Estate,CH,MEDIUM,6512,2017-11-06,0.046272,0,Basel,1791
463,Utilities,GB,MEDIUM,4900,2021-08-10,,0,Manchester,8366
464,Crypto,GB,HIGH,6051,2016-04-20,0.055298,0,Birmingham,4900
465,Real Estate,NG,LOW,6512,2024-06-17,0.00956,0,,4053
466,Crypto,US,HIGH,6051,2020-05-04,0.106589,0,Los Angeles,3881
467,Real Estate,DE,MEDIUM,6512,2019-08-22,0.011968,0,Berlin,2822
468,Education,ZA,LOW,8220,2021-08-09,0.001304,0,Durban,31478
469,Automotive,AE,HIGH,5511,2016-11-03,0.098844,1,Dubai,274
470,Crypto,GB,MEDIUM,6051,2019-10-16,0.020242,0,Birmingham,7567
471,Automotive,NG,LOW,5511,2021-08-05,0.005293,0,Kano,10777
472,Electronics,AE,LOW,5732,2023-07-06,0.007883,1,Abu Dhabi,36289
473,Utilities,US,MEDIUM,4900,2023-10-02,0.034719,0,Chicago,613
474,Offshore Services,AU,MEDIUM,6099,2016-07-28,0.026809,0,Brisbane,6873
475,Telecom,GB,LOW,4813,2020-04-04,0.002161,0,London,11256
476,Gambling,US,HIGH,7995,2020-02-17,0.19559,0,Los Angeles,275
477,Real Estate,IT,MEDIUM,6512,2024-02-15,0.023201,0,Naples,17954
478,Electronics,ZA,LOW,5732,2016-11-01,0.004457,0,Cape Town,35227
479,Crypto,SG,HIGH,6051,2023-08-23,0.162562,0,Tampines,4751
480,Clothing,US,LOW,5651,2022-02-08,0.006131,0,Chicago,28447
481,Electronics,HK,MEDIUM,5732,2015-10-08,0.047751,0,Hong Kong,17308
482,Real Estate,NL,HIGH,6512,2022-03-20,0.060272,0,The Hague,3051
483,Gambling,SG,HIGH,7995,2020-06-06,0.095135,0,Singapore,3740
484,Offshore Services,AE,HIGH,6099,2024-08-23,0.240882,1,Dubai,2363
485,Electronics,US,MEDIUM,5732,2021-06-22,0.034762,0,New York,12796
486,Utilities,FR,LOW,4900,2017-03-16,0.006984,0,Lyon,12179
487,Education,IN,LOW,8220,2022-08-12,0.006497,0,Delhi,11880
488,Grocery,SG,LOW,5411,2024-07-29,0.008486,0,Jurong East,4372
489,Utilities,GB,MEDIUM,4900,2015-09-05,0.032657,0,Manchester,11090
490,Digital Goods,US,HIGH,5815,2017-06-08,0.209333,0,Chicago,1851
491,Travel,US,LOW,4722,2015-05-21,0.001934,0,Chicago,40551
492,Entertainment,AE,MEDIUM,7922,2024-08-16,0.020215,1,Abu Dhabi,4351
493,Crypto,GB,HIGH,6051,2022-01-09,0.195762,0,Manchester,503
494,Entertainment,US,LOW,7922,2015-10-29,0.002036,0,Los Angeles,41318
495,Digital Goods,AU,HIGH,5815,2019-04-27,0.209248,0,Brisbane,2345
496,Grocery,FR,LOW,5411,2022-06-04,0.003353,0,Lyon,43758
497,Utilities,GB,MEDIUM,4900,2021-12-09,0.016109,0,London,15511
498,Restaurants,US,LOW,5812,2019-05-24,0.003263,0,New York,1641
499,Gambling,US,HIGH,7995,2024-08-28,0.105308,0,New York,4430
500,Automotive,CA,MEDIUM,5511,2022-11-28,0.035808,0,Toronto,16017
501,Offshore Services,GB,HIGH,6099,2019-01-05,0.078706,0,London,3845
502,Entertainment,JP,LOW,7922,2016-04-14,0.001467,0,Osaka,13497
503,Real Estate,US,LOW,6512,2019-05-03,0.002644,0,New York,11886
504,Digital Goods,MX,MEDIUM,5815,2023-02-04,0.010811,0,,18907
505,Utilities,GB,LOW,4900,2020-10-20,0.002964,0,Birmingham,48340
506,Gambling,CA,HIGH,7995,2021-12-10,0.168189,0,Vancouver,4202
507,Clothing,SG,MEDIUM,5651,2024-10-13,0.046192,0,Tampines,16257
508,Crypto,US,HIGH,6051,2018-10-31,0.071679,0,Los Angeles,4052
509,Insurance,US,LOW,6311,2019-12-28,0.008192,0,Los Angeles,10309
510,Offshore Services,IT,HIGH,6099,2023-01-15,0.172713,0,Rome,4932
511,Fuel,IN,MEDIUM,5541,2021-03-10,0.013175,0,Delhi,13861
512,Entertainment,US,LOW,7922,2020-12-21,0.008772,0,Chicago,27180
513,Entertainment,US,LOW,7922,2020-09-16,0.006904,0,New York,48631
514,Restaurants,BR,LOW,5812,2020-11-23,0.005001,0,Brasília,34746
515,Restaurants,IN,LOW,5812,2022-07-21,0.006909,0,Mumbai,14646
516,Insurance,DE,LOW,6311,2017-06-21,0.003991,0,Hamburg,13702
517,Clothing,IN,LOW,5651,2023-08-08,0.006915,0,Mumbai,41821
518,Digital Goods,IN,MEDIUM,5815,2023-05-06,0.040688,0,Delhi,8607
519,Insurance,NG,LOW,6311,2024-11-14,0.009643,0,,39739
520,Utilities,US,MEDIUM,4900,2019-05-31,0.016354,0,Chicago,16187
521,Electronics,US,LOW,5732,2017-12-15,0.009074,0,Los Angeles,5033
522,Telecom,US,MEDIUM,4813,2017-05-03,0.034151,0,Chicago,19958
523,Offshore Services,US,HIGH,6099,2022-10-15,0.218846,0,Chicago,3445
524,Real Estate,GB,LOW,6512,2022-01-19,0.007691,0,Manchester,43952
525,Grocery,GB,LOW,5411,2021-04-06,0.009918,0,London,32369
526,Grocery,MX,LOW,5411,2021-05-26,0.00143,0,Mexico City,25454
527,Real Estate,US,MEDIUM,6512,2017-05-15,0.010165,0,New York,13311
528,Fuel,US,HIGH,5541,2018-07-09,0.187562,0,Chicago,3454
529,Healthcare,ZA,LOW,8099,2019-01-19,0.002781,0,Johannesburg,4045
530,Grocery,GB,LOW,5411,2018-10-25,0.00435,0,London,25046
531,Clothing,AE,LOW,5651,2019-08-05,0.004431,1,Abu Dhabi,17160
532,Telecom,CA,MEDIUM,4813,2020-01-22,0.017742,0,Toronto,8116
533,Electronics,GB,LOW,5732,2016-12-26,0.005849,0,Manchester,35747
534,Digital Goods,ZA,MEDIUM,5815,2024-05-05,0.026916,0,Cape Town,9730
535,Utilities,GB,LOW,4900,2016-04-02,0.004042,0,Manchester,35363
536,Crypto,FR,MEDIUM,6051,2023-04-06,0.01103,0,Lyon,11539
537,Entertainment,US,LOW,7922,2022-04-21,0.005675,0,Los Angeles,42604
538,Telecom,DE,HIGH,4813,2015-11-12,0.106428,0,Berlin,398
539,Clothing,BR,MEDIUM,5651,2015-04-02,0.03962,0,Brasília,1603
540,Gambling,GB,HIGH,7995,2021-10-14,0.122541,0,Birmingham,909
541,Entertainment,US,MEDIUM,7922,2019-06-01,0.014442,0,Los Angeles,13451
542,Entertainment,HK,MEDIUM,7922,2020-02-25,0.025948,0,Tsuen Wan,6932
543,Grocery,BR,MEDIUM,5411,2016-07-12,0.024474,0,Brasília,19731
544,Crypto,US,HIGH,6051,2021-08-22,0.092341,0,Los Angeles,2138
545,Insurance,CA,HIGH,6311,2024-08-10,0.220415,0,Toronto,1081
546,Healthcare,JP,MEDIUM,8099,2018-10-10,0.025564,0,Osaka,4939
547,Travel,US,LOW,4722,2024-02-08,0.00702,0,Chicago,45471
548,Real Estate,GB,LOW,6512,2015-02-03,0.007397,0,,45447
549,Travel,SE,LOW,4722,2017-04-20,0.004932,0,Malmö,43266
550,Utilities,SG,LOW,4900,2018-11-08,0.001609,0,Tampines,2267
551,Crypto,ZA,MEDIUM,6051,2021-06-30,0.015694,0,Cape Town,13567
552,Crypto,SE,MEDIUM,6051,2020-07-20,0.014201,0,Gothenburg,12346
553,Crypto,DE,MEDIUM,6051,2018-03-10,0.034722,0,Berlin,13727
554,Telecom,IT,LOW,4813,2023-08-06,0.00286,0,Rome,21652
555,Digital Goods,US,HIGH,5815,2022-08-01,0.198713,0,Los Angeles,250
556,Offshore Services,US,HIGH,6099,2017-05-06,0.172383,0,Los Angeles,1763
557,Insurance,US,MEDIUM,6311,2022-04-23,0.014376,0,Chicago,10569
558,Utilities,GB,LOW,4900,2024-08-28,0.004746,0,Birmingham,35838
559,Clothing,GB,LOW,5651,2015-05-31,0.005163,0,Manchester,11820
560,Insurance,BR,LOW,6311,2019-02-04,0.007344,0,Rio de Janeiro,4177
561,Entertainment,SE,MEDIUM,7922,2022-06-29,0.014425,0,Gothenburg,16399
562,Education,US,MEDIUM,8220,2016-09-22,0.0259,0,New York,14903
563,Grocery,IN,LOW,5411,2022-11-16,0.002288,0,Bangalore,1952
564,Telecom,FR,MEDIUM,4813,2019-07-08,0.044921,0,Lyon,16913
565,Digital Goods,FR,HIGH,5815,2019-05-01,0.240941,0,Marseille,3194
566,Restaurants,NG,LOW,5812,2021-10-13,0.001937,0,Abuja,20109
567,Insurance,GB,LOW,6311,2015-09-06,0.001351,0,Manchester,46692
568,Restaurants,KE,LOW,5812,2022-10-11,0.001002,0,Mombasa,24704
569,Restaurants,NL,MEDIUM,5812,2023-11-26,0.041677,0,Amsterdam,18403
570,Gambling,CA,MEDIUM,7995,2016-09-21,,0,Vancouver,5733
571,Crypto,GB,HIGH,6051,2016-05-25,0.069337,0,London,1255
572,Electronics,JP,LOW,5732,2024-06-20,0.005007,0,Osaka,15288
573,Utilities,IN,MEDIUM,4900,2022-08-24,0.035564,0,Bangalore,1391
574,Offshore Services,US,HIGH,6099,2019-09-09,0.228981,0,Los Angeles,2860
575,Digital Goods,US,MEDIUM,5815,2017-01-19,0.021932,0,Chicago,19132
576,Automotive,ZA,MEDIUM,5511,2017-10-02,0.017191,0,Johannesburg,5094
577,Education,US,HIGH,8220,2017-05-23,0.107866,0,New York,1929
578,Real Estate,GB,LOW,6512,2015-02-13,0.008465,0,London,48387
579,Healthcare,US,HIGH,8099,2019-07-21,0.158662,0,Chicago,3373
580,Fuel,US,HIGH,5541,2018-02-07,0.156247,0,New York,3022
581,Real Estate,HK,MEDIUM,6512,2019-05-17,0.017887,0,Hong Kong,17324
582,Real Estate,SE,MEDIUM,6512,2024-01-20,0.011482,0,Malmö,9845
583,Electronics,IN,LOW,5732,2019-04-22,0.005296,0,Mumbai,10003
584,Insurance,US,HIGH,6311,2017-02-19,0.083778,0,Los Angeles,148
585,Real Estate,US,LOW,6512,2020-08-11,0.001453,0,New York,21564
586,Real Estate,CH,LOW,6512,2018-01-23,0.008232,0,Zurich,20289
587,Entertainment,CA,MEDIUM,7922,2018-03-17,0.010508,0,Montreal,15428
588,Offshore Services,SG,HIGH,6099,2020-01-23,0.078367,0,Singapore,539
589,Offshore Services,DE,MEDIUM,6099,2024-04-23,0.015382,0,Berlin,12169
590,Real Estate,DE,LOW,6512,2021-06-17,0.007729,0,Munich,5808
591,Education,US,MEDIUM,8220,2022-01-26,0.049822,0,Los Angeles,10493
592,Gambling,GB,HIGH,7995,2017-01-18,0.1352,0,London,4873
593,Real Estate,CA,LOW,6512,2023-02-21,0.007537,0,Toronto,37879
594,Insurance,US,LOW,6311,2024-05-31,0.005548,0,,13825
595,Travel,FR,LOW,4722,2020-09-26,0.008181,0,Marseille,48837
596,Healthcare,US,MEDIUM,8099,2020-08-12,0.049983,0,Los Angeles,10818
597,Restaurants,US,LOW,5812,2015-07-27,0.005634,0,Chicago,12235
598,Offshore Services,IN,HIGH,6099,2024-02-10,0.125935,0,Mumbai,3234
599,Gambling,GB,HIGH,7995,2017-03-17,0.078074,0,London,926
600,Grocery,IT,HIGH,5411,2015-10-17,0.081901,0,Rome,3821
601,Travel,DE,LOW,4722,2016-02-27,0.006022,0,Hamburg,18590
602,Entertainment,DE,LOW,7922,2016-08-02,0.00924,0,Hamburg,40062
603,Entertainment,GB,LOW,7922,2019-07-24,0.006394,0,Manchester,10549
604,Real Estate,US,LOW,6512,2016-05-21,0.002565,0,New York,9309
605,Clothing,US,LOW,5651,2024-11-14,0.004072,0,Chicago,30708
606,Digital Goods,CH,MEDIUM,5815,2015-01-18,,0,Basel,2389
607,Automotive,IN,MEDIUM,5511,2017-09-25,0.035181,0,Mumbai,5512
608,Education,AU,LOW,8220,2015-11-05,0.003401,0,Sydney,31709
609,Automotive,SG,MEDIUM,5511,2021-10-08,0.043105,0,Tampines,17586
610,Gambling,IN,HIGH,7995,2016-03-04,0.072725,0,Delhi,1851
611,Digital Goods,IN,HIGH,5815,2022-07-22,0.124859,0,Delhi,2336
612,Real Estate,GB,LOW,6512,2022-09-14,0.002106,0,London,5886
613,Digital Goods,US,MEDIUM,5815,2017-03-29,0.042009,0,Chicago,18909
614,Gambling,DE,HIGH,7995,2021-10-15,0.228852,0,Hamburg,3873
615,Restaurants,US,MEDIUM,5812,2020-03-20,0.014174,0,Los Angeles,6376
616,Education,US,HIGH,8220,2022-02-17,0.080503,0,Chicago,3792
617,Telecom,US,LOW,4813,2024-08-13,0.004422,0,Chicago,12859
618,Healthcare,MX,LOW,8099,2015-05-24,0.007593,0,Mexico City,24005
619,Digital Goods,IN,HIGH,5815,2015-05-15,0.080125,0,Bangalore,4547
620,Entertainment,IT,LOW,7922,2022-01-03,0.004804,0,Rome,10036
621,Education,US,LOW,8220,2018-05-24,0.006841,0,Chicago,4490
622,Travel,ZA,LOW,4722,2021-04-19,0.003034,0,Cape Town,8044
623,Travel,US,LOW,4722,2016-11-27,0.005071,0,Los Angeles,47567
624,Grocery,NL,LOW,5411,2020-12-16,0.00875,0,The Hague,11879
625,Entertainment,US,HIGH,7922,2018-03-05,0.138338,0,Los Angeles,809
626,Telecom,ZA,LOW,4813,2020-12-29,0.008334,0,Johannesburg,33032
627,Restaurants,AE,MEDIUM,5812,2024-12-14,0.046315,1,Sharjah,14082
628,Utilities,IN,LOW,4900,2017-03-30,0.008122,0,Mumbai,48197
629,Utilities,GB,HIGH,4900,2022-09-13,0.196023,0,Birmingham,4196
630,Digital Goods,CA,HIGH,5815,2017-06-17,0.204373,0,Vancouver,2947
631,Digital Goods,US,MEDIUM,5815,2016-01-01,0.012648,0,New York,8258
632,Travel,JP,LOW,4722,2020-03-09,0.00272,0,Tokyo,18336
633,Fuel,BR,LOW,5541,2015-11-06,0.005213,0,Rio de Janeiro,25945
634,Entertainment,SE,MEDIUM,7922,2020-02-14,0.034056,0,Malmö,5986
635,Electronics,GB,LOW,5732,2022-04-08,0.009317,0,Birmingham,19558
636,Insurance,US,MEDIUM,6311,2023-04-10,0.028457,0,Los Angeles,12539
637,Real Estate,FR,MEDIUM,6512,2021-08-10,0.028497,0,Paris,2702
638,Fuel,AE,LOW,5541,2022-09-24,0.009501,1,Abu Dhabi,17901
639,Automotive,GB,LOW,5511,2022-10-14,0.008793,0,Birmingham,7757
640,Travel,US,MEDIUM,4722,2021-01-15,0.047229,0,New York,2176
641,Utilities,AU,LOW,4900,2020-01-30,0.007211,0,Sydney,46497
642,Fuel,US,LOW,5541,2017-11-21,0.002101,0,Los Angeles,22411
643,Education,NL,LOW,8220,2023-08-30,0.004249,0,The Hague,11934
644,Electronics,GB,MEDIUM,5732,2020-11-19,0.013937,0,London,16074
645,Utilities,US,LOW,4900,2021-02-27,0.008561,0,New York,45634
646,Travel,US,LOW,4722,2016-03-31,0.005725,0,Los Angeles,10930
647,Grocery,US,LOW,5411,2021-11-18,0.00802,0,Los Angeles,46568
648,Insurance,FR,MEDIUM,6311,2022-06-12,0.014779,0,Marseille,7164
649,Gambling,US,MEDIUM,7995,2018-02-08,0.044346,0,New York,9386
650,Education,NG,MEDIUM,8220,2021-01-12,0.030225,0,Abuja,1965
651,Insurance,US,LOW,6311,2015-10-07,0.002558,0,Los Angeles,41478
652,Gambling,SG,HIGH,7995,2021-01-01,0.116643,0,Singapore,1743
653,Education,MX,LOW,8220,2022-06-12,,0,Monterrey,42083
654,Fuel,US,LOW,5541,2023-09-01,0.008994,0,Los Angeles,22548
655,Clothing,KE,LOW,5651,2016-09-07,0.008305,0,Nairobi,10922
656,Real Estate,ZA,MEDIUM,6512,2017-04-10,0.046745,0,Johannesburg,16306
657,Fuel,NG,LOW,5541,2022-03-03,0.001595,0,Kano,6321
658,Healthcare,GB,MEDIUM,8099,2021-04-03,0.022577,0,London,4524
659,Telecom,BR,LOW,4813,2023-07-12,0.002164,0,Brasília,24596
660,Real Estate,FR,LOW,6512,2024-01-17,0.007796,0,Paris,23523
661,Healthcare,JP,LOW,8099,2017-02-21,0.007087,0,Yokohama,39956
662,Healthcare,GB,LOW,8099,2018-09-08,0.008457,0,Birmingham,43719
663,Travel,IN,LOW,4722,2021-12-07,0.006748,0,Delhi,15340
664,Electronics,FR,LOW,5732,2024-09-08,0.001977,0,Lyon,25579
665,Entertainment,IN,LOW,7922,2022-02-09,0.008405,0,Bangalore,14112
666,Travel,GB,LOW,4722,2019-11-03,0.007902,0,London,2121
667,Clothing,NL,LOW,5651,2023-11-09,0.005088,0,The Hague,39077
668,Electronics,IN,LOW,5732,2022-09-21,0.006514,0,Delhi,33501
669,Automotive,DE,MEDIUM,5511,2018-07-09,0.038396,0,Hamburg,13399
670,Entertainment,US,MEDIUM,7922,2016-08-04,0.03622,0,Los Angeles,914
671,Real Estate,FR,LOW,6512,2015-04-03,,0,Lyon,33470
672,Insurance,US,LOW,6311,2024-09-02,0.006682,0,Chicago,25427
673,Crypto,US,HIGH,6051,2019-05-19,0.083851,0,New York,245
674,Entertainment,JP,LOW,7922,2018-07-18,0.004174,0,Tokyo,37500
675,Electronics,IN,LOW,5732,2021-12-28,0.001194,0,Mumbai,3177
676,Crypto,DE,HIGH,6051,2018-12-27,0.089818,0,Berlin,4035
677,Digital Goods,GB,HIGH,5815,2024-10-07,0.072642,0,Birmingham,535
678,Real Estate,DE,LOW,6512,2022-10-18,0.002792,0,Hamburg,40970
679,Entertainment,BR,LOW,7922,2024-12-28,0.003147,0,Brasília,16335
680,Travel,AU,LOW,4722,2019-06-14,0.004223,0,Sydney,11605
681,Gambling,US,HIGH,7995,2022-05-16,0.117141,0,Chicago,1586
682,Fuel,SG,LOW,5541,2018-03-28,0.002262,0,Jurong East,21132
683,Utilities,US,HIGH,4900,2022-10-10,0.174726,0,Chicago,3222
684,Digital Goods,SE,HIGH,5815,2024-10-17,0.062548,0,Malmö,4010
685,Real Estate,IN,LOW,6512,2018-04-16,0.002712,0,Delhi,4917
686,Crypto,JP,HIGH,6051,2024-02-21,0.105104,0,Tokyo,178
687,Travel,AU,LOW,4722,2024-03-12,0.007088,0,Melbourne,9760
688,Healthcare,AU,LOW,8099,2023-10-10,0.001317,0,Brisbane,47442
689,Entertainment,AU,LOW,7922,2019-08-23,0.002944,0,Sydney,13516
690,Crypto,KE,HIGH,6051,2015-08-19,0.071956,0,Mombasa,670
